,path,label
853,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HTNMQALV.tif,1
32382,/content/gdrive/MyDrive/NCT-CRC/STR/STR-NMGEYNRS.tif,7
21545,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-PPGIRYLG.tif,3
49337,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-ADWFCMPV.tif,0
53087,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-MIDCRAHV.tif,4
57510,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-YAFFHHVG.tif,4
51270,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-CEVYQNNN.tif,0
41041,/content/gdrive/MyDrive/NCT-CRC/STR/STR-AYCHTAGL.tif,7
18960,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-DSTIRNTD.tif,2
45644,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-KENFQPYC.tif,0
68772,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-LYAATDPM.tif,8
1922,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-LMIDQPNN.tif,1
60206,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-TIYRMCFI.tif,4
67823,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CFFMGPDC.tif,8
19143,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QEHYTGRC.tif,2
31163,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DTAYYFRG.tif,7
39752,/content/gdrive/MyDrive/NCT-CRC/STR/STR-LRQTMVVN.tif,7
51319,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-MVDVFENP.tif,0
11783,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-RHITMYFR.tif,2
15101,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-SDFGMGQY.tif,2
41421,/content/gdrive/MyDrive/NCT-CRC/STR/STR-ELGVKVEG.tif,7
27882,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-INYDFMEG.tif,3
23381,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-TNDEFNCE.tif,3
19204,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KNCGQCHR.tif,2
4002,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HLVEYFFW.tif,1
63570,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CCFIDQWH.tif,8
32592,/content/gdrive/MyDrive/NCT-CRC/STR/STR-ERQANEKF.tif,7
29783,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MARNHEPR.tif,3
478,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MMIVMQMQ.tif,1
34744,/content/gdrive/MyDrive/NCT-CRC/STR/STR-NENKGWYY.tif,7
57160,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-TKQWMLHT.tif,4
59681,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-IMGQHRCG.tif,4
9858,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FFKRGMPM.tif,1
11969,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-CFRHKFII.tif,2
65835,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-EQNGMQIY.tif,8
64562,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PMSEKKTD.tif,8
19332,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-DHTDNIIV.tif,2
24511,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-TIITTIKS.tif,3
55532,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-KENRMYRG.tif,4
28388,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-IGYYLGVQ.tif,3
40533,/content/gdrive/MyDrive/NCT-CRC/STR/STR-ECKTLKLC.tif,7
62471,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-FCIWPQWW.tif,8
27727,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LFYKRRSC.tif,3
45207,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-KGGHHCIA.tif,0
9754,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FKWRCNGF.tif,1
2043,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MKHRCAGI.tif,1
24035,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-PAKMAIMP.tif,3
4811,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MKLQHTVE.tif,1
20911,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-ACVKCFHM.tif,3
34028,/content/gdrive/MyDrive/NCT-CRC/STR/STR-SKCTNSNE.tif,7
72883,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-RHGNWPAT.tif,8
36906,/content/gdrive/MyDrive/NCT-CRC/STR/STR-YQNMKRRC.tif,7
31353,/content/gdrive/MyDrive/NCT-CRC/STR/STR-SGAMPDMN.tif,7
8884,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-LRTNQHCA.tif,1
1268,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DWWPAIHG.tif,1
27445,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-FFPPDGVM.tif,3
39746,/content/gdrive/MyDrive/NCT-CRC/STR/STR-KMQKDHVK.tif,7
42618,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PTFFWMHL.tif,0
4934,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MDWDNTCY.tif,1
16699,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-GDNYQIAT.tif,2
53362,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-LLLCIVVT.tif,4
72699,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CVEGRVYD.tif,8
66994,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HWNHGHSN.tif,8
29698,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LNSHMHDF.tif,3
55934,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-ACCHTMET.tif,4
73921,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PIRAMIVW.tif,8
57828,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-ASVFDPAE.tif,4
50967,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-KCICIYKR.tif,0
51152,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QVVCLILW.tif,0
42576,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-IFYEQMDC.tif,0
4425,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FITSIVLM.tif,1
28619,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LAKKKDMH.tif,3
27815,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KDEAYCYD.tif,3
30777,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-IYTTLDSL.tif,3
18736,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-NLTPYSAN.tif,2
53272,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-HWLDNCSF.tif,4
58643,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-KFWHTSML.tif,4
26458,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LNNFVFTS.tif,3
49056,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-MDSWTEED.tif,0
72616,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-RMQPHYPV.tif,8
43330,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HYCVCNMC.tif,0
70486,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-QNQCNSYI.tif,8
12956,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KIEYMMNM.tif,2
21194,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-DVFSWVSR.tif,3
20210,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-TELIHHMF.tif,3
67899,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-LARVSPGS.tif,8
52747,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-CLFYGFSC.tif,4
20020,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-YIFSHYGC.tif,3
59907,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-SAAVSLNH.tif,4
27812,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-GDKHWTIA.tif,3
41868,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PATKFGGN.tif,0
33079,/content/gdrive/MyDrive/NCT-CRC/STR/STR-WVGMHFTC.tif,7
31809,/content/gdrive/MyDrive/NCT-CRC/STR/STR-HPWFNQIG.tif,7
8851,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-INADQPDW.tif,1
60113,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-HNPCKMID.tif,4
66836,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PSATECDY.tif,8
63731,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-FFYAMIFK.tif,8
53851,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-ERMRQPNW.tif,4
21204,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LQDTIYVL.tif,3
1219,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CFWATCAL.tif,1
20957,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KCEEDFME.tif,3
10548,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CQIAYWTQ.tif,1
67708,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TIWNRRST.tif,8
2484,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FHGFGMAN.tif,1
39646,/content/gdrive/MyDrive/NCT-CRC/STR/STR-NFMMAAYS.tif,7
48500,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HMRAAWDE.tif,0
20490,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-NTVYCYGI.tif,3
35080,/content/gdrive/MyDrive/NCT-CRC/STR/STR-EKLTFAIA.tif,7
22030,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-TSRHWCQT.tif,3
70823,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-ARDTGRFN.tif,8
33465,/content/gdrive/MyDrive/NCT-CRC/STR/STR-EKRPFGGN.tif,7
33052,/content/gdrive/MyDrive/NCT-CRC/STR/STR-VTQAHWHG.tif,7
16024,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-AYMNPGEQ.tif,2
17210,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-LAIVRSDT.tif,2
58372,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-MKVRRVFL.tif,4
4615,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-KMKFSLYS.tif,1
3316,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FTEQIGSR.tif,1
70921,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HTSFKDWD.tif,8
38410,/content/gdrive/MyDrive/NCT-CRC/STR/STR-VRALCDMT.tif,7
54676,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-QDFEIIDM.tif,4
53179,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-DAVRYQKG.tif,4
20983,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-RPETKRYR.tif,3
52222,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GFFHLGTT.tif,4
7542,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FKGPITDP.tif,1
5699,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HVYILGWY.tif,1
18640,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-GEILTCAF.tif,2
49799,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-RMNHLTRK.tif,0
26683,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-ISHIGPNI.tif,3
54051,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VGNINHNY.tif,4
70653,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-FTHGRKMH.tif,8
50178,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-GISQFAIS.tif,0
55646,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-YRAMVLQN.tif,4
52294,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-HEHYFHYC.tif,4
69272,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-EDPWWYLK.tif,8
71151,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-GAIWMGCE.tif,8
54251,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-YCHQTHVP.tif,4
1479,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MKLHRVCV.tif,1
25688,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-FSDCAKEY.tif,3
46082,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-SDYLPYYG.tif,0
72947,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-FLSCDASV.tif,8
38177,/content/gdrive/MyDrive/NCT-CRC/STR/STR-KLMRNNFC.tif,7
30586,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-PIELNKDK.tif,3
31329,/content/gdrive/MyDrive/NCT-CRC/STR/STR-VQTKLYQH.tif,7
63871,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-VYNSKTCL.tif,8
31679,/content/gdrive/MyDrive/NCT-CRC/STR/STR-RDLYKGTS.tif,7
74370,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-NNYKGVKP.tif,8
25790,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-VRHNCNYA.tif,3
56987,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VMLLIRWG.tif,4
70397,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-WDEEESYA.tif,8
13218,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-MQDMHTLL.tif,2
51249,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HPTCTIRV.tif,0
52609,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-MFTQHSNS.tif,4
46331,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-MDWHVMMW.tif,0
31800,/content/gdrive/MyDrive/NCT-CRC/STR/STR-WCWQLDWA.tif,7
34475,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DVPEIWTI.tif,7
68742,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-DICAPNDV.tif,8
46085,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-IRRDGYKR.tif,0
17947,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-HGKRYWRC.tif,2
56772,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-PDRPRPGW.tif,4
19764,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MSNHPHIS.tif,3
10628,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KYENSNFK.tif,2
30792,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LPDQAPYG.tif,3
1255,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-NFAMMQED.tif,1
64886,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CAGDNRDI.tif,8
57430,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-NGINDTCD.tif,4
34183,/content/gdrive/MyDrive/NCT-CRC/STR/STR-VKLIIMPQ.tif,7
10858,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-PACDVCSV.tif,2
50465,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QHSLGKAH.tif,0
53425,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-FNTPLKHW.tif,4
33566,/content/gdrive/MyDrive/NCT-CRC/STR/STR-NHFDDFHE.tif,7
64118,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TVNISDRK.tif,8
70745,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-ISVYTWVH.tif,8
2929,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-EWRQPPRK.tif,1
52966,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-RVIEGHLK.tif,4
53693,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-EDNKRSRF.tif,4
29736,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-CQYGTVEL.tif,3
70120,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-QWNTRLCR.tif,8
60587,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-QMREPFCV.tif,4
36505,/content/gdrive/MyDrive/NCT-CRC/STR/STR-QYWNKWFQ.tif,7
47472,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HMRCWGCK.tif,0
22282,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-ERGQNLSC.tif,3
40667,/content/gdrive/MyDrive/NCT-CRC/STR/STR-ESKEMKVE.tif,7
516,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CELYFMQA.tif,1
12348,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-LCGFIRHN.tif,2
140,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DRRCIVYT.tif,1
48725,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FAHVACFK.tif,0
43685,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QITLIDDI.tif,0
42813,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-NPQIVVWQ.tif,0
8504,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-ITQGIGMS.tif,1
74314,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-WAWPQHHI.tif,8
43573,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-LRWDRNMK.tif,0
70387,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-DVRMNRNA.tif,8
29471,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-RGAKQGPK.tif,3
29255,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-SCMLITLC.tif,3
40639,/content/gdrive/MyDrive/NCT-CRC/STR/STR-LLMAYVNF.tif,7
8167,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-EFREWRDS.tif,1
66300,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-IHPFSEWQ.tif,8
51942,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-AFGPYSND.tif,4
27479,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LESMSGHH.tif,3
5790,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-LISPQDGG.tif,1
20105,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-VLDMCAGE.tif,3
21227,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-WMIWPILH.tif,3
55505,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-AAACWGRG.tif,4
15083,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-MTCGRCHC.tif,2
36667,/content/gdrive/MyDrive/NCT-CRC/STR/STR-CMGNLSYV.tif,7
36170,/content/gdrive/MyDrive/NCT-CRC/STR/STR-WPHHDNKR.tif,7
10917,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-AAFWMWPA.tif,2
64016,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HRLMHSDR.tif,8
62121,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-LAQPHDCV.tif,8
52401,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-NQMKRNSV.tif,4
57947,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-LMTTIWDM.tif,4
38545,/content/gdrive/MyDrive/NCT-CRC/STR/STR-KNCVTYDD.tif,7
12460,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-RDNRWNNI.tif,2
12554,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-FMHINTHL.tif,2
51715,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-KEQIHGKP.tif,0
59942,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-NEFQWHMF.tif,4
2326,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-ETLWDCRC.tif,1
20514,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-EAQVAIVS.tif,3
23896,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-HYLEMSMI.tif,3
2198,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-KRRKAMKW.tif,1
59537,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-RMRYARTG.tif,4
15541,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-RCDWPTTA.tif,2
14574,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-MRTGPYEP.tif,2
13757,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-AWPSDELR.tif,2
28517,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-CYFKNFAD.tif,3
41415,/content/gdrive/MyDrive/NCT-CRC/STR/STR-ISSGSTRC.tif,7
23623,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-HWQATPHE.tif,3
1431,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GLCTEPYT.tif,1
73492,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-RFHMPTMS.tif,8
56490,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-KRGSIERP.tif,4
54228,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-PCMHMDAL.tif,4
74673,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-KRIMVYHR.tif,8
13069,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QMDSKDWK.tif,2
62746,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PGTFTPQL.tif,8
69315,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-GWDTHFLC.tif,8
38580,/content/gdrive/MyDrive/NCT-CRC/STR/STR-TISHITTF.tif,7
35606,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DNIRIMPH.tif,7
14918,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-MDNFMKCE.tif,2
28237,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-IWMYTFVD.tif,3
48621,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QCYEPMLL.tif,0
55470,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-RQYFYKES.tif,4
3596,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HHNIFHDY.tif,1
64836,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-GIIQWNYC.tif,8
33736,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DGAERAKV.tif,7
31790,/content/gdrive/MyDrive/NCT-CRC/STR/STR-AENWDMMA.tif,7
32950,/content/gdrive/MyDrive/NCT-CRC/STR/STR-ACKCVDHQ.tif,7
2801,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FATHTPDP.tif,1
27905,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-VIAIENPC.tif,3
7281,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-AICIKVVL.tif,1
45184,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-ADIMNNER.tif,0
66786,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-MKRISQFA.tif,8
198,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-LEKPQDGK.tif,1
8271,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-EPWECDRT.tif,1
48120,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-DNSSQFVN.tif,0
33218,/content/gdrive/MyDrive/NCT-CRC/STR/STR-QWLYTISS.tif,7
40175,/content/gdrive/MyDrive/NCT-CRC/STR/STR-CDCCAQGR.tif,7
22830,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-QEYCSTAL.tif,3
58844,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-WRDHPRWR.tif,4
52983,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-LRPDFEYW.tif,4
30161,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-SERFVHFC.tif,3
61747,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-QKYQYKTV.tif,8
991,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-IYGWHYKF.tif,1
66146,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-LRCWTCVY.tif,8
41848,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-KMLTAVLR.tif,0
11019,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-ELEKSDCN.tif,2
68452,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HMGYCEPI.tif,8
70948,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TQCRCTNH.tif,8
59637,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-YMNSLDGC.tif,4
39895,/content/gdrive/MyDrive/NCT-CRC/STR/STR-YSIMPDEA.tif,7
8798,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-EWDYRAKT.tif,1
48394,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FEYCFNHM.tif,0
5146,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-LMRTTEAM.tif,1
72755,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HRVANVTC.tif,8
63325,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-YYRCFCFC.tif,8
60780,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-MKKTIGFL.tif,4
34146,/content/gdrive/MyDrive/NCT-CRC/STR/STR-KWTAAGRS.tif,7
29509,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-NQGEARFP.tif,3
64216,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-AHTPHQQI.tif,8
36514,/content/gdrive/MyDrive/NCT-CRC/STR/STR-YACQNLRW.tif,7
31663,/content/gdrive/MyDrive/NCT-CRC/STR/STR-KGDYTIND.tif,7
2981,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MKDYCLRN.tif,1
55395,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-CCWDRQNW.tif,4
22343,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-GTDDWAGS.tif,3
37460,/content/gdrive/MyDrive/NCT-CRC/STR/STR-AWTTYTHC.tif,7
69726,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-NVFRWQLV.tif,8
27856,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-SSMCFHRE.tif,3
27291,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KLAWMWMI.tif,3
33343,/content/gdrive/MyDrive/NCT-CRC/STR/STR-CLGCQAWC.tif,7
11843,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-PAWGIGCD.tif,2
19071,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-PLWMPGPH.tif,2
70454,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-SYYRQWAT.tif,8
5221,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HAGEVFTW.tif,1
63237,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-SHDMGVFL.tif,8
27077,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-NHNWEQFV.tif,3
2509,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-KRMGMMIV.tif,1
42276,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-ANVRRYRK.tif,0
7087,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-ANKHDWKC.tif,1
27126,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-DDNDTTPD.tif,3
55827,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-MPTCFEDG.tif,4
69532,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-EPFPTVSQ.tif,8
64978,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-WNWMFQQS.tif,8
